cores,m,k,n,time,GFLOPS
61,12000,12000,12000,1.349155,2561.603653
61,12000,12000,12000,1.386596,2492.434374
61,12000,12000,12000,1.368789,2524.860315
61,12000,12000,12000,1.411683,2448.141136
61,12000,12000,12000,1.405168,2459.493204
61,12000,12000,12000,1.338678,2581.652195
61,12000,12000,12000,1.378231,2507.561808
61,12000,12000,12000,1.357198,2546.423404
61,12000,12000,12000,1.328035,2602.340275
61,12000,12000,12000,1.328010,2602.390109
62,12000,12000,12000,1.516099,2279.534427
62,12000,12000,12000,1.520374,2273.124987
62,12000,12000,12000,1.469387,2352.001769
62,12000,12000,12000,1.508707,2290.703479
62,12000,12000,12000,1.555558,2221.710197
62,12000,12000,12000,1.543798,2238.635214
62,12000,12000,12000,1.506056,2294.735402
62,12000,12000,12000,1.495998,2310.164032
62,12000,12000,12000,1.515175,2280.925215
62,12000,12000,12000,1.510075,2288.628312
63,12000,12000,12000,1.318441,2621.278491
63,12000,12000,12000,1.333668,2591.350263
63,12000,12000,12000,1.373316,2516.535838
63,12000,12000,12000,1.348697,2562.474040
63,12000,12000,12000,1.336795,2585.288731
63,12000,12000,12000,1.325677,2606.969812
63,12000,12000,12000,1.333795,2591.103081
63,12000,12000,12000,1.344680,2570.129075
63,12000,12000,12000,1.350293,2559.444739
63,12000,12000,12000,1.347115,2565.483443
64,12000,12000,12000,1.332891,2592.859958
64,12000,12000,12000,1.334415,2589.897980
64,12000,12000,12000,1.334888,2588.980947
64,12000,12000,12000,1.348371,2563.093508
64,12000,12000,12000,1.346809,2566.065159
64,12000,12000,12000,1.346658,2566.352384
64,12000,12000,12000,1.339788,2579.512397
64,12000,12000,12000,1.327288,2603.804817
64,12000,12000,12000,1.341343,2576.521275
64,12000,12000,12000,1.338364,2582.257993
