cores,m,k,n,time,GFLOPS
57,12000,12000,12000,4.073776,848.353011
57,12000,12000,12000,4.016494,860.451872
57,12000,12000,12000,3.992105,865.708684
57,12000,12000,12000,4.052487,852.809734
57,12000,12000,12000,3.919701,881.699825
57,12000,12000,12000,3.956533,873.491976
57,12000,12000,12000,3.902251,885.642570
57,12000,12000,12000,3.933772,878.546168
58,12000,12000,12000,3.925085,880.490383
58,12000,12000,12000,3.948199,875.335740
58,12000,12000,12000,3.945755,875.878069
58,12000,12000,12000,3.933406,878.627870
58,12000,12000,12000,3.965614,871.491812
58,12000,12000,12000,3.975874,869.242873
58,12000,12000,12000,3.907480,884.457546
58,12000,12000,12000,3.918749,881.914085
58,12000,12000,12000,3.980807,868.165770
58,12000,12000,12000,4.033523,856.819293
59,12000,12000,12000,3.917115,882.281979
59,12000,12000,12000,3.984948,867.263442
59,12000,12000,12000,3.939750,877.212970
59,12000,12000,12000,4.045619,854.257456
59,12000,12000,12000,3.980179,868.302610
59,12000,12000,12000,3.979204,868.515339
59,12000,12000,12000,4.038835,855.692220
59,12000,12000,12000,3.972842,869.906134
59,12000,12000,12000,3.914815,882.800364
59,12000,12000,12000,3.991011,865.946030
60,12000,12000,12000,3.936495,877.938268
60,12000,12000,12000,3.960483,872.620791
60,12000,12000,12000,3.936996,877.826598
60,12000,12000,12000,3.975308,869.366692
60,12000,12000,12000,3.988671,866.454011
60,12000,12000,12000,3.917142,882.275954
60,12000,12000,12000,3.996414,864.775312
60,12000,12000,12000,3.968738,870.805740
60,12000,12000,12000,3.919745,881.689902
60,12000,12000,12000,3.926578,880.155620
61,12000,12000,12000,3.914699,882.826479
61,12000,12000,12000,3.966854,871.219257
61,12000,12000,12000,3.960741,872.563978
61,12000,12000,12000,4.071087,848.913283
61,12000,12000,12000,4.025520,858.522582
61,12000,12000,12000,3.968993,870.749773
61,12000,12000,12000,3.929793,879.435608
61,12000,12000,12000,4.012101,861.393997
61,12000,12000,12000,3.896647,886.916304
61,12000,12000,12000,4.011294,861.567448
62,12000,12000,12000,3.852028,897.189625
62,12000,12000,12000,2.996003,1153.536801
62,12000,12000,12000,4.087802,845.442117
62,12000,12000,12000,3.872665,892.408767
62,12000,12000,12000,3.940472,877.052305
62,12000,12000,12000,3.906174,884.753276
62,12000,12000,12000,3.983190,867.646206
62,12000,12000,12000,3.963146,872.034432
62,12000,12000,12000,3.969786,870.575867
62,12000,12000,12000,3.958296,873.102909
63,12000,12000,12000,4.006691,862.557233
63,12000,12000,12000,4.030280,857.508572
63,12000,12000,12000,3.993701,865.362671
63,12000,12000,12000,4.065110,850.161473
63,12000,12000,12000,4.074449,848.212754
63,12000,12000,12000,4.069202,849.306504
63,12000,12000,12000,3.978794,868.604847
63,12000,12000,12000,3.982799,867.731354
63,12000,12000,12000,4.047834,853.790023
63,12000,12000,12000,3.937588,877.694769
64,12000,12000,12000,4.094685,844.020991
64,12000,12000,12000,4.062954,850.612553
64,12000,12000,12000,3.993299,865.449834
64,12000,12000,12000,4.139226,834.938763
64,12000,12000,12000,3.974878,869.460592
64,12000,12000,12000,3.995200,865.038001
64,12000,12000,12000,4.121482,838.533366
64,12000,12000,12000,4.042447,854.927625
64,12000,12000,12000,4.062844,850.635589
64,12000,12000,12000,4.058740,851.495694
